SensorId; TimeStamp (s); FrameNumber; AccX (g); AccY (g); AccZ (g); GyroX (deg/s); GyroY (deg/s); GyroZ (deg/s); MagX (uT); MagY (uT); MagZ (uT); EulerX (deg); EulerY (deg); EulerZ (deg); QuatW; QuatX; QuatY; QuatZ; LinAccX (g); LinAccY (g); LinAccZ (g)
1.0000;10.3500;1035.0000;0.1926;-0.1015;-2.2040;-31.1677;88.7264;-24.3400;0.0000;0.0000;0.0000;-1.8932;-0.2672;-45.8195;1.0000;0.0000;0.0000;0.0000;-0.2028;0.1327;1.2045
1.0000;10.3600;1036.0000;0.2567;-0.1369;-2.3060;-18.3708;54.0020;-16.5414;0.0000;0.0000;0.0000;-2.0770;0.2668;-46.0036;1.0000;0.0000;0.0000;0.0000;-0.2552;0.1721;1.3066
1.0000;10.3700;1037.0000;0.3081;-0.1375;-2.3375;-6.1358;31.9235;-8.9543;0.0000;0.0000;0.0000;-2.1391;0.5825;-46.1048;1.0000;0.0000;0.0000;0.0000;-0.2997;0.1746;1.3382
1.0000;10.3800;1038.0000;0.3352;-0.1164;-2.3386;8.4334;14.9637;-2.7529;0.0000;0.0000;0.0000;-2.0551;0.7310;-46.1379;1.0000;0.0000;0.0000;0.0000;-0.3232;0.1530;1.3394
1.0000;10.3900;1039.0000;0.3478;-0.1168;-2.3444;23.7372;1.3696;-1.0706;0.0000;0.0000;0.0000;-1.8179;0.7443;-46.1491;1.0000;0.0000;0.0000;0.0000;-0.3347;0.1503;1.3450
1.0000;10.4000;1040.0000;0.3117;-0.1860;-2.3238;37.4352;-16.6656;1.8915;0.0000;0.0000;0.0000;-1.4414;0.5800;-46.1271;1.0000;0.0000;0.0000;0.0000;-0.3002;0.2138;1.3243
1.0000;10.4100;1041.0000;0.2380;-0.2123;-2.2144;49.9528;-41.4846;13.6776;0.0000;0.0000;0.0000;-0.9409;0.1680;-45.9818;1.0000;0.0000;0.0000;0.0000;-0.2320;0.2322;1.2146
1.0000;10.4200;1042.0000;0.1604;-0.0837;-1.9601;59.5870;-68.9881;26.8147;0.0000;0.0000;0.0000;-0.3459;-0.5188;-45.7061;1.0000;0.0000;0.0000;0.0000;-0.1646;0.0938;0.9602
1.0000;10.4300;1043.0000;0.1027;0.0630;-1.5626;64.9392;-92.0248;28.5425;0.0000;0.0000;0.0000;0.2988;-1.4389;-45.4204;1.0000;0.0000;0.0000;0.0000;-0.1215;-0.0640;0.5628
1.0000;10.4400;1044.0000;0.0633;0.0723;-1.1785;66.6651;-107.1277;20.6437;0.0000;0.0000;0.0000;0.9589;-2.5123;-45.2258;1.0000;0.0000;0.0000;0.0000;-0.0999;-0.0847;0.1793
1.0000;10.4500;1045.0000;0.0437;0.0249;-0.7915;65.0494;-117.7668;18.7357;0.0000;0.0000;0.0000;1.5971;-3.6868;-45.0557;1.0000;0.0000;0.0000;0.0000;-0.1003;-0.0487;-0.2066
1.0000;10.4600;1046.0000;-0.0070;0.0351;-0.4089;58.8801;-120.2776;21.6864;0.0000;0.0000;0.0000;2.1726;-4.8961;-44.8782;1.0000;0.0000;0.0000;0.0000;-0.0705;-0.0693;-0.5875
1.0000;10.4700;1047.0000;-0.0592;0.0966;-0.0301;49.2018;-114.0148;22.7362;0.0000;0.0000;0.0000;2.6474;-6.0449;-44.6982;1.0000;0.0000;0.0000;0.0000;-0.0388;-0.1396;-0.9642
1.0000;10.4800;1048.0000;-0.1474;0.1609;0.2945;38.4339;-94.0640;18.2734;0.0000;0.0000;0.0000;3.0163;-6.9934;-44.5613;1.0000;0.0000;0.0000;0.0000;0.0315;-0.2109;-1.2865
1.0000;10.4900;1049.0000;-0.2047;0.1551;0.4891;26.3814;-61.7239;8.4077;0.0000;0.0000;0.0000;3.2737;-7.6143;-44.5108;1.0000;0.0000;0.0000;0.0000;0.0757;-0.2102;-1.4792
1.0000;10.5000;1050.0000;-0.2561;0.0790;0.5505;12.4031;-25.0510;0.1216;0.0000;0.0000;0.0000;3.3968;-7.9610;-44.5614;1.0000;0.0000;0.0000;0.0000;0.1200;-0.1371;-1.5395
1.0000;10.5100;1051.0000;-0.3365;0.0080;0.5013;-3.2875;11.6396;-0.1288;0.0000;0.0000;0.0000;3.3632;-7.8447;-44.5558;1.0000;0.0000;0.0000;0.0000;0.1988;-0.0666;-1.4900
1.0000;10.5200;1052.0000;-0.3764;0.0446;0.2369;-18.2568;42.5751;5.8614;0.0000;0.0000;0.0000;3.1695;-7.4230;-44.4722;1.0000;0.0000;0.0000;0.0000;0.2442;-0.1009;-1.2265
1.0000;10.5300;1053.0000;-0.3440;0.1729;-0.0441;-35.2731;54.5204;7.0505;0.0000;0.0000;0.0000;2.8043;-6.8822;-44.3725;1.0000;0.0000;0.0000;0.0000;0.2208;-0.2241;-0.9470
1.0000;10.5400;1054.0000;-0.2838;0.2415;-0.1295;-53.1294;46.0514;-1.4929;0.0000;0.0000;0.0000;2.2723;-6.4216;-44.3668;1.0000;0.0000;0.0000;0.0000;0.1691;-0.2846;-0.8630
1.0000;10.5500;1055.0000;-0.1818;0.2115;-0.1339;-66.6166;50.1477;-12.6890;0.0000;0.0000;0.0000;1.5904;-5.9345;-44.4456;1.0000;0.0000;0.0000;0.0000;0.0751;-0.2438;-0.8599
1.0000;10.5600;1056.0000;-0.1165;0.1293;-0.2718;-70.1669;74.7350;-19.9328;0.0000;0.0000;0.0000;0.9066;-5.1830;-44.6298;1.0000;0.0000;0.0000;0.0000;0.0209;-0.1494;-0.7234
1.0000;10.5700;1057.0000;-0.0704;0.0832;-0.6260;-65.1099;105.7748;-19.8912;0.0000;0.0000;0.0000;0.2709;-4.1233;-44.8188;1.0000;0.0000;0.0000;0.0000;-0.0088;-0.0920;-0.3708
1.0000;10.5800;1058.0000;-0.0170;0.0893;-1.0988;-58.4539;122.5756;-18.5322;0.0000;0.0000;0.0000;-0.3022;-2.8976;-45.0049;1.0000;0.0000;0.0000;0.0000;-0.0417;-0.0878;0.1005
1.0000;10.5900;1059.0000;0.0535;0.0900;-1.5251;-52.7073;120.1044;-20.3466;0.0000;0.0000;0.0000;-0.8207;-1.6986;-45.2204;1.0000;0.0000;0.0000;0.0000;-0.0908;-0.0790;0.5259
1.0000;10.6000;1060.0000;0.1563;0.0243;-1.9025;-45.2166;107.1764;-25.3855;0.0000;0.0000;0.0000;-1.2667;-0.6293;-45.4935;1.0000;0.0000;0.0000;0.0000;-0.1740;-0.0050;0.9028
1.0000;10.6100;1061.0000;0.2737;-0.0955;-2.1688;-34.7375;86.4268;-27.2108;0.0000;0.0000;0.0000;-1.6131;0.2278;-45.7873;1.0000;0.0000;0.0000;0.0000;-0.2748;0.1216;1.1691
1.0000;10.6200;1062.0000;0.4030;-0.2030;-2.3180;-20.9980;58.8801;-21.9465;0.0000;0.0000;0.0000;-1.8253;0.8098;-46.0243;1.0000;0.0000;0.0000;0.0000;-0.3924;0.2336;1.3186
1.0000;10.6300;1063.0000;0.4531;-0.2496;-2.3606;-7.7774;38.4572;-11.1146;0.0000;0.0000;0.0000;-1.9052;1.1905;-46.1480;1.0000;0.0000;0.0000;0.0000;-0.4346;0.2825;1.3613
1.0000;10.6400;1064.0000;0.4592;-0.2412;-2.3822;8.4776;25.5280;-0.2315;0.0000;0.0000;0.0000;-1.8206;1.4456;-46.1587;1.0000;0.0000;0.0000;0.0000;-0.4355;0.2737;1.3830
1.0000;10.6500;1065.0000;0.4151;-0.2212;-2.4342;25.9803;14.0705;7.0313;0.0000;0.0000;0.0000;-1.5575;1.5900;-46.0938;1.0000;0.0000;0.0000;0.0000;-0.3881;0.2503;1.4350
1.0000;10.6600;1066.0000;0.3388;-0.2084;-2.4346;39.3466;-8.5966;14.1076;0.0000;0.0000;0.0000;-1.1601;1.5074;-45.9508;1.0000;0.0000;0.0000;0.0000;-0.3115;0.2314;1.4352
1.0000;10.6700;1067.0000;0.2448;-0.1333;-2.2636;48.4676;-42.6805;23.3762;0.0000;0.0000;0.0000;-0.6699;1.0844;-45.7104;1.0000;0.0000;0.0000;0.0000;-0.2227;0.1483;1.2640
1.0000;10.6800;1068.0000;0.1694;-0.0260;-1.9418;54.0775;-71.3734;28.2890;0.0000;0.0000;0.0000;-0.1254;0.3726;-45.4226;1.0000;0.0000;0.0000;0.0000;-0.1579;0.0318;0.9419
1.0000;10.6900;1069.0000;0.1026;0.0299;-1.5439;59.5683;-87.1664;26.7056;0.0000;0.0000;0.0000;0.4700;-0.4998;-45.1582;1.0000;0.0000;0.0000;0.0000;-0.1055;-0.0342;0.5439
1.0000;10.7000;1070.0000;0.0422;0.0344;-1.2291;62.7332;-101.0455;26.0658;0.0000;0.0000;0.0000;1.0877;-1.5085;-44.9008;1.0000;0.0000;0.0000;0.0000;-0.0618;-0.0494;0.2294
1.0000;10.7100;1071.0000;0.0357;0.0786;-0.8787;59.2875;-112.2758;27.4805;0.0000;0.0000;0.0000;1.6716;-2.6376;-44.6532;1.0000;0.0000;0.0000;0.0000;-0.0742;-0.1041;-0.1202
1.0000;10.7200;1072.0000;0.0005;0.1350;-0.4777;51.5712;-115.2497;24.3725;0.0000;0.0000;0.0000;2.1759;-3.7976;-44.4480;1.0000;0.0000;0.0000;0.0000;-0.0593;-0.1698;-0.5200
1.0000;10.7300;1073.0000;-0.0602;0.1394;-0.1311;44.3350;-102.1125;16.5139;0.0000;0.0000;0.0000;2.6101;-4.8246;-44.3253;1.0000;0.0000;0.0000;0.0000;-0.0175;-0.1821;-0.8649
1.0000;10.7400;1074.0000;-0.0977;0.0830;0.0759;38.3009;-77.5333;9.1604;0.0000;0.0000;0.0000;2.9883;-5.6035;-44.2714;1.0000;0.0000;0.0000;0.0000;0.0048;-0.1325;-1.0703
1.0000;10.7500;1075.0000;-0.1492;0.0132;0.1711;31.7101;-53.1250;6.4840;0.0000;0.0000;0.0000;3.3045;-6.1717;-44.2566;1.0000;0.0000;0.0000;0.0000;0.0453;-0.0686;-1.1641
1.0000;10.7600;1076.0000;-0.2269;0.0021;0.2364;21.4542;-34.7582;8.7159;0.0000;0.0000;0.0000;3.5116;-6.5239;-44.1898;1.0000;0.0000;0.0000;0.0000;0.1154;-0.0618;-1.2283
1.0000;10.7700;1077.0000;-0.3394;0.0608;0.3037;5.7855;-16.1442;10.4396;0.0000;0.0000;0.0000;3.5585;-6.6915;-44.0950;1.0000;0.0000;0.0000;0.0000;0.2237;-0.1224;-1.2951
1.0000;10.7800;1078.0000;-0.4415;0.1285;0.2763;-14.1046;10.4666;7.9169;0.0000;0.0000;0.0000;3.4075;-6.5919;-44.0091;1.0000;0.0000;0.0000;0.0000;0.3254;-0.1889;-1.2677
1.0000;10.7900;1079.0000;-0.4117;0.1388;0.0542;-31.3684;38.5600;2.8947;0.0000;0.0000;0.0000;3.0881;-6.2085;-43.9580;1.0000;0.0000;0.0000;0.0000;0.3009;-0.1946;-1.0465
1.0000;10.8000;1080.0000;-0.3485;0.1645;-0.1267;-44.9240;38.4647;0.0496;0.0000;0.0000;0.0000;2.6072;-5.8692;-43.9190;1.0000;0.0000;0.0000;0.0000;0.2444;-0.2133;-0.8666
1.0000;10.8100;1081.0000;-0.2582;0.2106;-0.1323;-59.2980;31.1975;-5.1274;0.0000;0.0000;0.0000;2.0181;-5.5555;-43.9577;1.0000;0.0000;0.0000;0.0000;0.1594;-0.2496;-0.8620
1.0000;10.8200;1082.0000;-0.2012;0.1949;-0.1046;-68.6819;38.3275;-13.9405;0.0000;0.0000;0.0000;1.3433;-5.1683;-44.0865;1.0000;0.0000;0.0000;0.0000;0.1084;-0.2227;-0.8907
1.0000;10.8300;1083.0000;-0.1405;0.1449;-0.1997;-71.3143;60.7357;-19.4188;0.0000;0.0000;0.0000;0.6458;-4.5577;-44.2711;1.0000;0.0000;0.0000;0.0000;0.0567;-0.1607;-0.7966
1.0000;10.8400;1084.0000;-0.0855;0.1140;-0.4707;-69.8637;84.9552;-21.5134;0.0000;0.0000;0.0000;-0.0375;-3.7071;-44.4825;1.0000;0.0000;0.0000;0.0000;0.0150;-0.1178;-0.5268
1.0000;10.8500;1085.0000;-0.0682;0.1094;-0.8212;-67.6557;96.6251;-22.8903;0.0000;0.0000;0.0000;-0.7105;-2.7432;-44.7044;1.0000;0.0000;0.0000;0.0000;0.0140;-0.1014;-0.1772
1.0000;10.8600;1086.0000;-0.0139;0.0975;-1.1791;-67.0697;94.1455;-25.6216;0.0000;0.0000;0.0000;-1.3704;-1.8066;-44.9778;1.0000;0.0000;0.0000;0.0000;-0.0236;-0.0779;0.1800
1.0000;10.8700;1087.0000;0.0605;0.0461;-1.4144;-62.9649;79.8611;-30.0225;0.0000;0.0000;0.0000;-1.9922;-1.0172;-45.3014;1.0000;0.0000;0.0000;0.0000;-0.0833;-0.0154;0.4151
1.0000;10.8800;1088.0000;0.1602;-0.0344;-1.5951;-54.7640;71.4128;-31.7449;0.0000;0.0000;0.0000;-2.5358;-0.3162;-45.6469;1.0000;0.0000;0.0000;0.0000;-0.1703;0.0752;0.5960
1.0000;10.8900;1089.0000;0.2603;-0.1266;-1.7793;-43.0597;68.7024;-28.5953;0.0000;0.0000;0.0000;-2.9665;0.3563;-45.9656;1.0000;0.0000;0.0000;0.0000;-0.2585;0.1757;0.7805
1.0000;10.9000;1090.0000;0.3105;-0.1869;-1.9924;-27.8918;68.4253;-20.0521;0.0000;0.0000;0.0000;-3.2449;1.0316;-46.2061;1.0000;0.0000;0.0000;0.0000;-0.2970;0.2419;0.9941
1.0000;10.9100;1091.0000;0.3604;-0.1936;-2.2346;-8.3258;67.6165;-10.5191;0.0000;0.0000;0.0000;-3.3315;1.7006;-46.3501;1.0000;0.0000;0.0000;0.0000;-0.3351;0.2514;1.2366
1.0000;10.9200;1092.0000;0.4475;-0.1867;-2.4699;8.3941;57.1739;-3.0073;0.0000;0.0000;0.0000;-3.2497;2.2696;-46.4132;1.0000;0.0000;0.0000;0.0000;-0.4114;0.2441;1.4722
1.0000;10.9300;1093.0000;0.4309;-0.1505;-2.5616;18.3511;29.2361;4.4861;0.0000;0.0000;0.0000;-3.0649;2.5640;-46.3846;1.0000;0.0000;0.0000;0.0000;-0.3876;0.2053;1.5640
1.0000;10.9400;1094.0000;0.3622;-0.0843;-2.4675;27.7448;-1.4026;8.4722;0.0000;0.0000;0.0000;-2.7836;2.5543;-46.2992;1.0000;0.0000;0.0000;0.0000;-0.3173;0.1348;1.4698
1.0000;10.9500;1095.0000;0.2946;-0.0745;-2.3149;35.6118;-25.6526;9.1050;0.0000;0.0000;0.0000;-2.4217;2.3036;-46.1979;1.0000;0.0000;0.0000;0.0000;-0.2523;0.1192;1.3168
1.0000;10.9600;1096.0000;0.2650;-0.0907;-2.1056;42.8608;-52.3984;14.3882;0.0000;0.0000;0.0000;-1.9873;1.7855;-46.0339;1.0000;0.0000;0.0000;0.0000;-0.2301;0.1282;1.1069
1.0000;10.9700;1097.0000;0.2345;-0.0485;-1.7685;49.0537;-72.2770;21.8476;0.0000;0.0000;0.0000;-1.4908;1.0697;-45.7936;1.0000;0.0000;0.0000;0.0000;-0.2110;0.0779;0.7692
1.0000;10.9800;1098.0000;0.1485;0.0307;-1.4183;57.8025;-75.9113;26.5625;0.0000;0.0000;0.0000;-0.9094;0.3163;-45.5120;1.0000;0.0000;0.0000;0.0000;-0.1381;-0.0109;0.4185
1.0000;10.9900;1099.0000;0.1107;0.1001;-1.1962;66.5982;-67.1704;25.9454;0.0000;0.0000;0.0000;-0.2435;-0.3527;-45.2456;1.0000;0.0000;0.0000;0.0000;-0.1125;-0.0914;0.1963
1.0000;11.0000;1100.0000;0.0501;0.1257;-1.0498;69.0938;-64.3542;23.6207;0.0000;0.0000;0.0000;0.4284;-0.9895;-44.9830;1.0000;0.0000;0.0000;0.0000;-0.0632;-0.1290;0.0499
1.0000;11.0100;1101.0000;0.0344;0.1257;-0.8971;66.6620;-67.9143;20.8086;0.0000;0.0000;0.0000;1.0904;-1.6713;-44.7840;1.0000;0.0000;0.0000;0.0000;-0.0590;-0.1404;-0.1025
1.0000;11.0200;1102.0000;0.0167;0.1174;-0.6884;60.6270;-75.2820;17.5407;0.0000;0.0000;0.0000;1.6911;-2.4281;-44.6269;1.0000;0.0000;0.0000;0.0000;-0.0540;-0.1431;-0.3106
1.0000;11.0300;1103.0000;-0.0103;0.1183;-0.3738;51.7746;-81.3955;14.9346;0.0000;0.0000;0.0000;2.2029;-3.2467;-44.5053;1.0000;0.0000;0.0000;0.0000;-0.0410;-0.1535;-0.6243
1.0000;11.0400;1104.0000;-0.0487;0.1078;-0.1198;37.0968;-78.8277;11.9772;0.0000;0.0000;0.0000;2.5684;-4.0392;-44.4183;1.0000;0.0000;0.0000;0.0000;-0.0167;-0.1503;-0.8771
1.0000;11.0500;1105.0000;-0.1111;0.0898;0.0843;26.8012;-65.3977;9.5492;0.0000;0.0000;0.0000;2.8164;-4.7244;-44.3470;1.0000;0.0000;0.0000;0.0000;0.0331;-0.1373;-1.0801
1.0000;11.0600;1106.0000;-0.1637;0.0702;0.1741;20.9862;-44.2787;6.6320;0.0000;0.0000;0.0000;3.0225;-5.1700;-44.3031;1.0000;0.0000;0.0000;0.0000;0.0762;-0.1214;-1.1690
1.0000;11.0700;1107.0000;-0.2420;0.0538;0.1723;12.9177;-22.2634;5.5729;0.0000;0.0000;0.0000;3.1476;-5.3953;-44.2592;1.0000;0.0000;0.0000;0.0000;0.1491;-0.1078;-1.1665
1.0000;11.0800;1108.0000;-0.3082;0.0460;0.1321;-1.2508;-5.0121;6.8771;0.0000;0.0000;0.0000;3.1288;-5.4491;-44.1930;1.0000;0.0000;0.0000;0.0000;0.2134;-0.1007;-1.1261
1.0000;11.0900;1109.0000;-0.3709;0.0741;0.0967;-20.1938;8.2515;10.1877;0.0000;0.0000;0.0000;2.9168;-5.3721;-44.0865;1.0000;0.0000;0.0000;0.0000;0.2767;-0.1264;-1.0908
1.0000;11.1000;1110.0000;-0.3267;0.1539;0.0115;-32.8690;16.2774;12.6074;0.0000;0.0000;0.0000;2.5431;-5.2635;-43.9328;1.0000;0.0000;0.0000;0.0000;0.2345;-0.2009;-1.0061
1.0000;11.1100;1111.0000;-0.2429;0.2314;-0.0371;-46.1049;15.5032;6.7580;0.0000;0.0000;0.0000;2.0753;-5.1114;-43.8587;1.0000;0.0000;0.0000;0.0000;0.1528;-0.2707;-0.9581
1.0000;11.1200;1112.0000;-0.1925;0.2206;-0.0075;-57.8396;17.8633;-5.4774;0.0000;0.0000;0.0000;1.5012;-4.9312;-43.9082;1.0000;0.0000;0.0000;0.0000;0.1052;-0.2506;-0.9883
1.0000;11.1300;1113.0000;-0.1495;0.1536;-0.0723;-67.0314;41.6383;-13.0642;0.0000;0.0000;0.0000;0.8410;-4.5122;-44.0309;1.0000;0.0000;0.0000;0.0000;0.0677;-0.1726;-0.9241
1.0000;11.1400;1114.0000;-0.1053;0.1097;-0.3263;-68.3213;67.8766;-13.9990;0.0000;0.0000;0.0000;0.1676;-3.8323;-44.1655;1.0000;0.0000;0.0000;0.0000;0.0337;-0.1170;-0.6711
1.0000;11.1500;1115.0000;-0.0174;0.0896;-0.6968;-68.3312;84.5235;-14.7826;0.0000;0.0000;0.0000;-0.5158;-2.9810;-44.2986;1.0000;0.0000;0.0000;0.0000;-0.0403;-0.0851;-0.3015
1.0000;11.1600;1116.0000;0.0378;0.0695;-1.0006;-67.9635;85.2256;-17.3512;0.0000;0.0000;0.0000;-1.1872;-2.1314;-44.4849;1.0000;0.0000;0.0000;0.0000;-0.0805;-0.0531;0.0017
1.0000;11.1700;1117.0000;0.0458;0.0320;-1.2131;-64.4663;83.6772;-20.4396;0.0000;0.0000;0.0000;-1.8251;-1.3004;-44.7114;1.0000;0.0000;0.0000;0.0000;-0.0739;-0.0042;0.2139
1.0000;11.1800;1118.0000;0.0644;-0.0225;-1.4610;-54.0444;89.3447;-21.5678;0.0000;0.0000;0.0000;-2.3618;-0.4155;-44.9599;1.0000;0.0000;0.0000;0.0000;-0.0775;0.0604;0.4618
1.0000;11.1900;1119.0000;0.1148;-0.0909;-1.8129;-39.3516;95.8812;-19.3432;0.0000;0.0000;0.0000;-2.7555;0.5337;-45.1961;1.0000;0.0000;0.0000;0.0000;-0.1118;0.1366;0.8139
1.0000;11.2000;1120.0000;0.1747;-0.1004;-2.2053;-27.5166;87.2570;-10.7002;0.0000;0.0000;0.0000;-3.0315;1.4008;-45.3487;1.0000;0.0000;0.0000;0.0000;-0.1558;0.1516;1.2068
1.0000;11.2100;1121.0000;0.2865;-0.0565;-2.3621;-18.2175;47.7757;-4.4723;0.0000;0.0000;0.0000;-3.2157;1.8754;-45.4194;1.0000;0.0000;0.0000;0.0000;-0.2564;0.1114;1.3640
1.0000;11.2200;1122.0000;0.3388;-0.0534;-2.2623;-12.2776;15.5086;-6.0103;0.0000;0.0000;0.0000;-3.3408;2.0268;-45.4883;1.0000;0.0000;0.0000;0.0000;-0.3042;0.1109;1.2646
1.0000;11.2300;1123.0000;0.3252;-0.1092;-2.1070;-0.0631;7.0480;-5.0171;0.0000;0.0000;0.0000;-3.3434;2.0943;-45.5425;1.0000;0.0000;0.0000;0.0000;-0.2891;0.1677;1.1094
1.0000;11.2400;1124.0000;0.3190;-0.1323;-2.0993;17.4017;12.6187;0.9070;0.0000;0.0000;0.0000;-3.1693;2.2207;-45.5406;1.0000;0.0000;0.0000;0.0000;-0.2812;0.1889;1.1016
1.0000;11.2500;1125.0000;0.2477;-0.1047;-2.2059;32.7903;11.3492;7.2308;0.0000;0.0000;0.0000;-2.8371;2.3389;-45.4761;1.0000;0.0000;0.0000;0.0000;-0.2075;0.1565;1.2080
1.0000;11.2600;1126.0000;0.1826;-0.0521;-2.2550;42.3316;-8.7947;11.7238;0.0000;0.0000;0.0000;-2.4089;2.2564;-45.3550;1.0000;0.0000;0.0000;0.0000;-0.1423;0.0970;1.2568
1.0000;11.2700;1127.0000;0.1928;-0.0240;-2.1303;46.5656;-43.2982;13.7676;0.0000;0.0000;0.0000;-1.9376;1.8289;-45.2011;1.0000;0.0000;0.0000;0.0000;-0.1576;0.0609;1.1316
1.0000;11.2800;1128.0000;0.2251;-0.0303;-1.7558;46.9644;-75.7801;13.9223;0.0000;0.0000;0.0000;-1.4639;1.0756;-45.0396;1.0000;0.0000;0.0000;0.0000;-0.2011;0.0589;0.7565
1.0000;11.2900;1129.0000;0.2392;-0.0356;-1.3184;50.5660;-87.1601;16.5264;0.0000;0.0000;0.0000;-0.9562;0.2077;-44.8559;1.0000;0.0000;0.0000;0.0000;-0.2299;0.0557;0.3187
1.0000;11.3000;1130.0000;0.1803;0.0128;-0.9932;57.6541;-74.4158;21.8046;0.0000;0.0000;0.0000;-0.3848;-0.5144;-44.6104;1.0000;0.0000;0.0000;0.0000;-0.1849;-0.0023;-0.0068
1.0000;11.3100;1131.0000;0.1051;0.0806;-0.8892;61.5677;-54.9693;23.0009;0.0000;0.0000;0.0000;0.2277;-1.0637;-44.3794;1.0000;0.0000;0.0000;0.0000;-0.1204;-0.0805;-0.1107
1.0000;11.3200;1132.0000;0.0438;0.0512;-0.9340;62.2291;-42.9182;16.8352;0.0000;0.0000;0.0000;0.8463;-1.4944;-44.2151;1.0000;0.0000;0.0000;0.0000;-0.0671;-0.0620;-0.0657
1.0000;11.3300;1133.0000;-0.0079;-0.0194;-0.9255;57.2596;-52.0403;15.4936;0.0000;0.0000;0.0000;1.4145;-2.0178;-44.0706;1.0000;0.0000;0.0000;0.0000;-0.0237;-0.0017;-0.0738
1.0000;11.3400;1134.0000;-0.0018;-0.0113;-0.7364;49.7717;-71.3155;18.5253;0.0000;0.0000;0.0000;1.9055;-2.7361;-43.9061;1.0000;0.0000;0.0000;0.0000;-0.0410;-0.0188;-0.2622
1.0000;11.3500;1135.0000;0.0102;0.0283;-0.4165;39.8565;-84.0077;18.5496;0.0000;0.0000;0.0000;2.2868;-3.5802;-43.7375;1.0000;0.0000;0.0000;0.0000;-0.0670;-0.0658;-0.5812
1.0000;11.3600;1136.0000;-0.0538;0.0600;-0.0923;30.6166;-79.8176;15.4397;0.0000;0.0000;0.0000;2.5846;-4.3843;-43.6169;1.0000;0.0000;0.0000;0.0000;-0.0175;-0.1031;-0.9042
1.0000;11.3700;1137.0000;-0.1568;0.0762;0.1313;25.0869;-60.7516;12.2673;0.0000;0.0000;0.0000;2.8278;-4.9969;-43.5227;1.0000;0.0000;0.0000;0.0000;0.0734;-0.1239;-1.1267
1.0000;11.3800;1138.0000;-0.2537;0.0821;0.1801;13.7235;-28.5277;9.2340;0.0000;0.0000;0.0000;2.9580;-5.2865;-43.4446;1.0000;0.0000;0.0000;0.0000;0.1631;-0.1329;-1.1747
1.0000;11.3900;1139.0000;-0.3517;0.0880;0.1468;-1.0411;-5.8151;6.5326;0.0000;0.0000;0.0000;2.9418;-5.3479;-43.3821;1.0000;0.0000;0.0000;0.0000;0.2586;-0.1394;-1.1411
1.0000;11.4000;1140.0000;-0.3868;0.0817;0.1019;-17.5013;13.2388;3.7039;0.0000;0.0000;0.0000;2.7507;-5.2883;-43.3701;1.0000;0.0000;0.0000;0.0000;0.2945;-0.1311;-1.0964
1.0000;11.4100;1141.0000;-0.3530;0.0648;0.0172;-32.9119;29.6756;3.7188;0.0000;0.0000;0.0000;2.4170;-4.9935;-43.3194;1.0000;0.0000;0.0000;0.0000;0.2638;-0.1091;-1.0122
1.0000;11.4200;1142.0000;-0.2825;0.1309;-0.0704;-45.6007;34.2498;7.8303;0.0000;0.0000;0.0000;1.9533;-4.6543;-43.2277;1.0000;0.0000;0.0000;0.0000;0.1992;-0.1681;-0.9254
1.0000;11.4300;1143.0000;-0.2186;0.2466;-0.0713;-59.9834;32.6235;5.0123;0.0000;0.0000;0.0000;1.3488;-4.3297;-43.1680;1.0000;0.0000;0.0000;0.0000;0.1410;-0.2742;-0.9253
1.0000;11.4400;1144.0000;-0.1714;0.2855;-0.0380;-70.9923;39.9927;-7.8904;0.0000;0.0000;0.0000;0.6440;-3.9286;-43.2402;1.0000;0.0000;0.0000;0.0000;0.1001;-0.3014;-0.9593
1.0000;11.4500;1145.0000;-0.1344;0.1888;-0.1491;-74.3514;64.3308;-22.2791;0.0000;0.0000;0.0000;-0.1007;-3.2951;-43.4457;1.0000;0.0000;0.0000;0.0000;0.0724;-0.1920;-0.8490
1.0000;11.4600;1146.0000;-0.0832;0.0573;-0.4831;-72.3739;90.9061;-26.5223;0.0000;0.0000;0.0000;-0.8108;-2.3882;-43.7187;1.0000;0.0000;0.0000;0.0000;0.0353;-0.0478;-0.5157
1.0000;11.4700;1147.0000;-0.0276;0.0442;-0.8718;-73.6110;95.7346;-19.6781;0.0000;0.0000;0.0000;-1.5397;-1.4350;-43.9350;1.0000;0.0000;0.0000;0.0000;-0.0035;-0.0222;-0.1274
1.0000;11.4800;1148.0000;0.0131;0.0984;-1.0508;-75.1771;79.8221;-18.9191;0.0000;0.0000;0.0000;-2.2877;-0.6436;-44.1506;1.0000;0.0000;0.0000;0.0000;-0.0293;-0.0634;0.0516
1.0000;11.4900;1149.0000;0.0347;0.1148;-1.1179;-75.9137;66.5498;-21.9364;0.0000;0.0000;0.0000;-3.0455;0.0109;-44.4007;1.0000;0.0000;0.0000;0.0000;-0.0386;-0.0666;0.1191
1.0000;11.5000;1150.0000;0.0711;0.1191;-1.2034;-70.3411;66.1344;-23.9694;0.0000;0.0000;0.0000;-3.7531;0.6633;-44.6714;1.0000;0.0000;0.0000;0.0000;-0.0639;-0.0582;0.2053
1.0000;11.5100;1151.0000;0.1564;0.0874;-1.4051;-58.1876;76.4777;-25.9561;0.0000;0.0000;0.0000;-4.3406;1.4078;-44.9846;1.0000;0.0000;0.0000;0.0000;-0.1368;-0.0154;0.4079
